house_id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,zip,water_supply,heating_type,Furnishing Status,garage,Available
5061,345000,4,2.5,2331,3826,2,0,0,3,2331,0,2007,0,11853 SE 176th Ct,Renton,98058,Well,Wood,Unfurnished,0,N
5062,455000,5,2.5,2240,7770,1,0,0,3,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,98034,Municipal,Coal,Unfurnished,1,N
5063,610000,4,3,2450,10117,1,0,0,5,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,98006,Municipal,Coal,Unfurnished,0,Y
5064,563000,4,3,3100,15480,2,0,0,3,2400,700,1996,0,7422 NE 163rd St,Kenmore,98028,Well,Gas,Furnished,0,Y
5065,612500,4,2,2060,5000,1,0,0,3,1030,1030,1949,2013,1708 NW 96th St,Seattle,98117,Municipal,Gas,Semi-Furnished,0,N
5066,218000,3,1.5,1850,7684,1,0,0,3,1320,530,1979,2014,33945 28th Pl SW,Federal Way,98023,Municipal,Electric,Semi-Furnished,1,N
5067,404000,4,1.5,1840,10720,1,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,98008,Municipal,Coal,Unfurnished,2,N
5068,860000,4,2,3740,32417,2,0,0,3,3740,0,2000,0,24507 NE 77th Pl,Redmond,98053,Municipal,Electric,Furnished,2,Y
5069,136500,3,1.5,1420,8580,1,0,0,3,1420,0,1962,2003,32827 22nd Ave SW,Federal Way,98023,Well,Wood,Unfurnished,2,Y
5070,313950,3,1,1510,6083,1,0,0,4,860,650,1940,2001,415 NE 94th St,Seattle,98115,Well,Electric,Unfurnished,2,Y
5071,575000,3,1.5,2130,6500,1,0,2,3,1170,960,1954,2005,2214 W Halladay St,Seattle,98199,Municipal,Wood,Unfurnished,2,N
5072,1225000,4,2.5,3490,6906,2,0,0,4,2280,1210,1928,0,2560 39th Ave W,Seattle,98199,Municipal,Gas,Unfurnished,0,Y
5073,280000,3,1.5,1630,11800,1,0,0,4,1630,0,1971,0,12525 458th Ave SE,North Bend,98045,Well,Electric,Unfurnished,1,N
5074,515000,3,2.5,1790,7167,2,0,0,3,1790,0,1989,0,920 221st Ave NE,Sammamish,98074,Municipal,Electric,Unfurnished,1,Y
5075,513000,4,2.5,2000,5684,2,0,0,3,2000,0,1996,0,9041 NE 160th Pl,Kenmore,98028,Municipal,Wood,Unfurnished,0,N
5076,599000,4,2.5,2260,29930,2,0,0,4,1400,860,1977,0,16022 SE 43rd St,Bellevue,98006,Municipal,Electric,Unfurnished,1,N
5077,685000,4,2.5,3030,7864,2,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,98074,Well,Coal,Unfurnished,1,N
5078,365000,3,1.5,1310,8160,1,0,0,3,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,98133,Well,Gas,Furnished,2,Y
5079,762300,4,2.5,3880,14550,2,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,98074,Municipal,Wood,Unfurnished,2,Y
5080,1580000,4,3.5,3760,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,98105,Well,Gas,Unfurnished,0,N
5081,562000,5,2.5,3040,8111,2,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,98052,Municipal,Electric,Semi-Furnished,0,N
5082,530000,5,2.5,2910,9636,1,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,98008,Well,Coal,Furnished,1,N
5083,525000,3,2.5,2970,11985,1,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,98074,Well,Electric,Semi-Furnished,2,Y
5084,484000,2,1.5,1660,6000,1,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,98105,Well,Wood,Semi-Furnished,0,Y
5085,725126,4,2.5,3200,12369,2,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,98059,Municipal,Gas,Unfurnished,0,N
5086,360000,4,2,2680,18768,1,0,0,5,2680,0,1965,0,31607-31633 44th Ave S,Auburn,98001,Municipal,Gas,Semi-Furnished,2,N
5087,387000,3,1,1230,9568,1,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,98056,Well,Wood,Unfurnished,2,Y
5088,483500,4,2.5,2740,45732,2,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,98077,Municipal,Gas,Semi-Furnished,0,N
5089,655500,4,3.5,3380,8330,2,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,98177,Municipal,Electric,Unfurnished,1,N
5090,345000,3,1,1110,6250,1,0,0,3,1110,0,1956,2001,3230 NE 95th St,Seattle,98115,Municipal,Wood,Furnished,2,N
5091,533000,5,2.5,1800,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,98103,Municipal,Gas,Unfurnished,2,N
5092,385000,3,1.5,1900,5520,1,0,0,3,1280,620,1982,0,5215 32nd Ave S,Seattle,98118,Municipal,Coal,Unfurnished,1,Y
5093,675000,2,1,930,36478,1,0,2,3,930,0,1951,1994,4206 SE Newport Way,Bellevue,98006,Well,Wood,Unfurnished,2,Y
5094,197000,3,1.5,1690,7735,1,0,0,4,1060,630,1976,1992,30020 43rd Pl S,Auburn,98001,Municipal,Coal,Unfurnished,1,N
5095,485000,3,2,1420,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,98103,Municipal,Wood,Unfurnished,2,Y
5096,1870000,5,4,4510,15175,2,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,98040,Well,Wood,Unfurnished,2,N
5097,295000,3,2.5,1980,8000,1,0,0,4,1560,420,1974,0,31966 36th Ave SW,Federal Way,98023,Municipal,Wood,Unfurnished,2,Y
5098,499000,2,1.5,1170,2400,1,0,0,4,740,430,1903,0,2112 N 50th St,Seattle,98103,Well,Electric,Unfurnished,2,N
5099,1050000,3,2.5,2200,1970,2,0,0,3,1610,590,2008,0,2516 Yale Ave E,Seattle,98102,Well,Gas,Unfurnished,0,N
5100,191000,3,1.5,800,8850,1,0,0,4,800,0,1959,0,1003 SW 307th St,Federal Way,98023,Well,Wood,Unfurnished,1,Y
5101,500000,3,2.5,1480,1171,3,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,98112,Well,Coal,Unfurnished,2,Y
5102,390000,5,3.5,2890,5000,1,0,0,3,1310,1580,2006,0,3665 Renton Ave S,Seattle,98144,Municipal,Coal,Furnished,2,Y
5103,979000,3,2.5,2690,4047,3,0,0,3,2690,0,2014,0,7000 23rd Ave NW,Seattle,98117,Municipal,Coal,Unfurnished,2,N
5104,580000,4,3.5,3569,8327,2,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,98055,Well,Electric,Unfurnished,2,Y
5105,369950,3,2,1270,1320,3,0,0,3,1270,0,2006,0,8846 Midvale Ave N,Seattle,98103,Municipal,Gas,Unfurnished,1,Y
5106,1800000,5,5,4490,10279,2,0,0,3,3930,560,2013,1923,1435 104th Ave SE,Bellevue,98004,Municipal,Coal,Unfurnished,2,Y
5107,776000,4,2.5,3040,6425,2,0,0,3,3040,0,2008,0,16775 NE 86th Ct,Redmond,98052,Municipal,Gas,Unfurnished,0,Y
5108,519950,3,2.5,1170,1249,3,0,0,3,1170,0,2014,0,1749 NW 60th St,Seattle,98107,Well,Coal,Unfurnished,0,N
5109,255000,5,2.5,2060,8632,1,0,0,3,1030,1030,1962,2003,105 SW 129th St,Burien,98146,Municipal,Coal,Furnished,2,N
5110,495000,3,1,990,6000,1,0,0,3,990,0,1943,2002,5628 NE 59th St,Seattle,98105,Well,Coal,Semi-Furnished,0,Y
5111,510000,4,2.5,2430,5203,2,0,0,3,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,98155,Municipal,Gas,Unfurnished,1,N
5112,1150000,4,4,4460,103382,2,0,0,3,4460,0,2001,0,25823 NE 30th Ct,Redmond,98053,Well,Gas,Unfurnished,2,Y
5113,253000,3,1.5,1250,10122,1,0,0,3,1250,0,1994,0,25502 Kanasket Dr,Black Diamond,98010,Municipal,Electric,Semi-Furnished,1,N
5114,503000,3,2.5,1540,6760,1,0,0,5,1210,330,1980,0,9626 NE 129th Pl,Kirkland,98034,Well,Coal,Unfurnished,1,N
5115,275000,3,2.5,1600,7000,2,0,0,4,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,98038,Municipal,Coal,Semi-Furnished,2,Y
5116,249000,3,1,1110,8423,1,0,0,3,1110,0,1952,2008,14613 6th Ave SW,Burien,98166,Well,Wood,Unfurnished,2,Y
5117,310000,3,1.5,1840,10723,1,0,0,4,1220,620,1974,0,19313 140th Pl SE,Renton,98058,Well,Coal,Unfurnished,0,Y
5118,750000,3,2.5,2520,5401,1,0,0,4,1360,1160,1946,1989,2806 13th Ave W,Seattle,98119,Municipal,Coal,Unfurnished,0,Y
5119,630000,3,2.5,2680,327135,2,0,0,3,2680,0,1995,0,25339 SE 248th St,Ravensdale,98051,Municipal,Wood,Semi-Furnished,1,Y
5120,599999,9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,2003,8809 Densmore Ave N,Seattle,98103,Well,Gas,Unfurnished,2,Y
5121,758000,4,2.5,2410,9549,1,0,0,4,1780,630,1956,0,10627 NE 45th St,Kirkland,98033,Well,Gas,Unfurnished,0,Y
5122,248500,4,1.5,1720,10018,1,0,0,5,1720,0,1960,0,16635 SE 268th St,Covington,98042,Well,Wood,Semi-Furnished,0,Y
5123,310000,3,1.5,2070,37904,1,0,0,4,1420,650,1973,0,19654 116th Ave SE,Kent,98031,Municipal,Gas,Furnished,0,Y
5124,460000,3,2,1760,9055,2,0,0,4,1760,0,1985,0,5003 159th Ct NE,Redmond,98052,Well,Wood,Unfurnished,2,Y
5125,675000,3,1.5,1680,10500,1,0,0,4,1680,0,1959,0,4 128th Ave SE,Bellevue,98005,Municipal,Coal,Semi-Furnished,2,N
5126,526000,2,2,1550,2400,1.5,0,0,4,1550,0,1900,1971,3845 Whitman Ave N,Seattle,98103,Municipal,Electric,Furnished,1,Y
5127,560000,3,3,4120,60392,2,0,2,3,3180,940,1994,0,32223 NE 88th St,Carnation,98014,Well,Electric,Unfurnished,0,N
5128,415000,4,3,1830,9548,2,0,0,3,1830,0,1991,0,15204 88th Ave NE,Bothell,98028,Municipal,Wood,Furnished,0,N
5129,246000,3,1,1400,7410,1,0,0,3,1400,0,1944,0,624 SW 137th St,Burien,98166,Well,Wood,Semi-Furnished,1,N
5130,314500,3,1.5,1870,12381,1,0,0,4,1870,0,1957,2001,29645 10th Pl S,Federal Way,98003,Well,Wood,Unfurnished,0,N
5131,3200000,7,4.5,6210,8856,2.5,0,2,5,4760,1450,1910,0,1230 Warren Ave N,Seattle,98109,Municipal,Wood,Unfurnished,0,N
5132,420000,2,1.5,1040,3500,1.5,0,0,4,1040,0,1904,0,1713 22nd Ave S,Seattle,98144,Municipal,Electric,Unfurnished,2,N
5133,535000,3,1.5,2720,149410,1.5,0,0,3,2720,0,1988,2000,33331 NE Lake Joy Rd,Carnation,98014,Municipal,Coal,Semi-Furnished,0,N
5134,350000,3,1,1010,9360,1,0,0,3,1010,0,1981,2013,9703 130th Ave NE,Kirkland,98033,Municipal,Wood,Semi-Furnished,2,Y
5135,515000,3,1.5,1580,9147,1,0,1,4,1210,370,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,98008,Municipal,Electric,Unfurnished,2,N
5136,749950,4,2.5,2600,6050,2,0,0,5,1960,640,1949,0,4140 53rd Ave SW,Seattle,98116,Well,Wood,Unfurnished,1,N
5137,230000,3,2.5,1920,9180,2,0,0,3,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,98057,Well,Gas,Unfurnished,2,Y
5138,568000,3,2,2350,5080,1.5,0,0,3,1780,570,1929,0,5531 Seward Park Ave S,Seattle,98118,Municipal,Gas,Semi-Furnished,1,N
5139,250000,1,1,1100,4373,1,0,0,2,820,280,1947,0,232 SW 154th St,Burien,98166,Well,Coal,Unfurnished,2,Y
5140,581000,4,2,2510,13695,1,0,0,4,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,98033,Well,Wood,Furnished,1,Y
5141,651000,3,2.5,3240,108366,2,0,0,4,3240,0,1991,0,18611 SE 307th Ln,Kent,98042,Well,Gas,Semi-Furnished,1,N
5142,600000,3,2.5,2460,108900,1,0,0,4,1860,600,1977,0,25525 SE 133rd St,Issaquah,98027,Well,Wood,Furnished,1,Y
5143,500000,2,1,1010,3885,1.5,0,0,4,1010,0,1906,1990,331 22nd Ave E,Seattle,98112,Municipal,Electric,Unfurnished,1,N
5144,475000,2,1,820,2723,1,0,0,3,820,0,1921,2000,4602 Woodlawn Ave N,Seattle,98103,Municipal,Wood,Semi-Furnished,1,Y
5145,352000,5,2.5,2420,8560,1,0,2,3,1620,800,1978,0,3723 S Chicago St,Seattle,98118,Municipal,Coal,Furnished,0,Y
5146,420000,3,2.5,1770,8165,2,0,0,3,1770,0,1977,2004,12921 79th Pl NE,Kirkland,98034,Municipal,Gas,Semi-Furnished,2,N
5147,428000,2,2,1350,3900,1,0,0,3,1350,0,2003,0,232nd Way,Redmond,98053,Well,Electric,Semi-Furnished,2,Y
5148,599000,3,1.5,1960,4788,1,0,0,4,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,98115,Municipal,Gas,Semi-Furnished,2,Y
5149,492000,4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,1718 N 175th St,Shoreline,98133,Municipal,Coal,Semi-Furnished,1,Y
5150,630000,2,2.5,2550,5663,1,0,0,3,1720,830,2011,0,1225 N 41st Pl,Renton,98056,Well,Electric,Unfurnished,0,N
5151,900000,5,3.5,4130,226076,2,0,0,3,3170,960,1985,0,12809-12907 206th Ave NE,Woodinville,98077,Well,Electric,Semi-Furnished,0,N
5152,1110000,4,1.5,2310,13300,1,0,0,3,1890,420,1950,2005,9724 NE 14th St,Clyde Hill,98004,Well,Gas,Semi-Furnished,1,N
5153,575000,4,2,1650,5000,1,0,0,3,1650,0,1955,2005,6708 14th Ave NW,Seattle,98117,Municipal,Coal,Furnished,1,N
5154,705000,4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,1902 45th Ave SW,Seattle,98116,Well,Wood,Furnished,2,N
5155,940000,4,2.5,1890,5940,1,0,1,3,1470,420,1963,2008,1234 22nd Ave E,Seattle,98112,Municipal,Wood,Unfurnished,2,N
5156,313000,3,1.5,2190,8000,1,0,0,4,2190,0,1967,0,32631 39th Ave SW,Federal Way,98023,Municipal,Electric,Unfurnished,0,N
5157,618080,3,2.5,2030,6500,2,0,0,3,2030,0,1988,2000,4421-4564 186th Ave SE,Issaquah,98027,Municipal,Gas,Unfurnished,2,Y
5158,640000,3,3,2270,5175,2,0,0,3,2130,140,2002,0,1200 N 27th Pl,Renton,98056,Municipal,Wood,Semi-Furnished,0,Y
5159,485000,3,2,1610,4160,1,0,0,4,1010,600,1917,0,4313 SW Willow St,Seattle,98136,Municipal,Gas,Furnished,0,Y
5160,300000,2,1,760,3001,1,0,0,3,760,0,1913,1983,1761 17th Ave S,Seattle,98144,Well,Electric,Unfurnished,1,Y
5161,379500,2,1,1640,17335,1,0,0,3,840,800,1978,0,3301-3389 289th Ave NE,Redmond,98053,Well,Coal,Semi-Furnished,2,N
5162,339950,3,2.5,1630,12295,2,0,0,4,1630,0,1985,0,19501 135th Ave SE,Renton,98058,Well,Wood,Furnished,0,N
5163,1500000,6,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,903 22nd Ave E,Seattle,98112,Well,Coal,Unfurnished,0,N
5164,1340000,3,3,2960,5500,2,0,2,3,2440,520,1937,1990,3529 W Howe St,Seattle,98199,Well,Wood,Semi-Furnished,0,Y
5165,500000,3,2.5,1940,37565,1,0,0,4,1940,0,1987,0,20821 SE 135th St,Issaquah,98027,Well,Wood,Unfurnished,1,N
5166,239900,3,2,1410,7566,1,0,0,3,1410,0,1985,0,11907 SE 261st Pl,Kent,98030,Well,Gas,Unfurnished,0,Y
5167,314950,3,1,1040,16986,1,0,0,4,1040,0,1968,0,18227 SE 135th St,Renton,98059,Well,Gas,Furnished,1,Y
5168,361280,2,1,820,6400,1,0,0,4,820,0,1944,0,5902 37th Ave SW,Seattle,98126,Well,Gas,Unfurnished,2,Y
5169,100000,2,1,910,22000,1,0,0,3,910,0,1956,2001,138 Seattle Blvd S,Algona,98001,Well,Coal,Semi-Furnished,2,Y
5170,540000,7,5.5,3700,7647,2,0,1,3,3700,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,98155,Well,Electric,Unfurnished,0,Y
5171,480500,4,2.5,2180,11200,1,0,0,4,2180,0,1968,0,18911 NE 165th Pl,Woodinville,98072,Well,Electric,Unfurnished,1,Y
5172,280000,3,2.5,1600,4271,2,0,0,3,1600,0,2000,0,5146 S 303rd Pl,Auburn,98001,Municipal,Gas,Unfurnished,1,Y
5173,440000,3,1.5,1500,6180,1,0,0,4,1060,440,1947,1988,3827 39th Ave S,Seattle,98118,Well,Coal,Unfurnished,1,Y
5174,530000,3,1,1340,4284,1,0,0,3,1080,260,1910,2006,4703-4707 4th Ave NE,Seattle,98105,Municipal,Coal,Unfurnished,1,Y
5175,560000,3,2,1860,13374,1,0,0,3,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,98027,Municipal,Wood,Unfurnished,0,N
5176,775000,3,2,2540,7200,1.5,0,3,4,1600,940,1905,0,517 32nd Ave S,Seattle,98144,Well,Coal,Semi-Furnished,2,N
5177,160000,2,1,1040,13100,1,0,0,5,1040,0,1912,0,733 1st Ave N,Kent,98032,Municipal,Gas,Semi-Furnished,1,Y
5178,209950,3,1.5,1380,11130,1,0,0,3,1380,0,1960,2012,32016 8th Ave S,Federal Way,98003,Municipal,Electric,Unfurnished,1,Y
5179,226500,3,1.5,1640,10762,1,0,0,3,1130,510,1988,2000,27000-27080 201st Ave SE,Covington,98042,Well,Electric,Unfurnished,1,Y
5180,380000,5,1.5,3000,6000,1,0,0,5,1500,1500,1958,0,8514 S 124th St,Seattle,98178,Municipal,Wood,Semi-Furnished,1,Y
5181,409500,4,2.5,2140,13000,1,0,0,3,1320,820,1968,1997,19302 65th Pl NE,Kenmore,98028,Well,Electric,Unfurnished,0,N
5182,690000,3,2,1760,6428,1,0,0,4,980,780,1942,1982,2145 Condon Way W,Seattle,98199,Well,Gas,Furnished,2,N
5183,405000,3,2.5,1660,8307,1,0,0,4,1660,0,1961,2001,605 N 178th St,Shoreline,98133,Well,Coal,Semi-Furnished,0,N
5184,375000,3,2.5,1830,13042,2,0,0,3,1830,0,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,98038,Municipal,Electric,Unfurnished,1,Y
5185,794154,4,2,2210,8556,1,0,1,4,1210,1000,1954,1979,3235 30th Ave W,Seattle,98199,Well,Electric,Semi-Furnished,0,Y
5186,185000,4,1,1490,6600,1,0,0,3,1490,0,1969,2010,13248 Occidental Ave S,Burien,98168,Well,Electric,Semi-Furnished,0,Y
5187,245000,3,1.5,1260,1270,2,0,0,3,1040,220,2005,0,11304 Corliss Ave N,Seattle,98133,Municipal,Gas,Unfurnished,2,Y
5188,1532500,5,4.5,4270,8076,2,0,0,3,3400,870,2007,0,11017 101st Pl NE,Kirkland,98033,Municipal,Electric,Unfurnished,1,N
5189,1040000,4,3.5,3900,8391,2,0,0,3,3900,0,2006,0,10908 101st Pl NE,Kirkland,98033,Municipal,Electric,Unfurnished,2,Y
5190,425000,2,2.5,1150,1027,3,0,0,3,1150,0,2008,0,3631 Greenwood Ave N,Seattle,98103,Well,Electric,Unfurnished,1,N
5191,495000,4,2.5,2656,21195,2,0,0,3,2656,0,2014,0,31898 50th Pl S,Auburn,98001,Municipal,Gas,Semi-Furnished,2,Y
5192,365000,5,2.5,2410,5003,1,0,0,3,1410,1000,2008,0,7956 46th Ave S,Seattle,98118,Municipal,Coal,Unfurnished,0,N
5193,417250,3,2.5,1606,1452,3,0,0,3,1606,0,2009,0,12303 Sand Point Way NE,Seattle,98125,Well,Wood,Semi-Furnished,0,Y
5194,339950,2,1,820,681,3,0,0,3,820,0,2006,0,513 N 46th St,Seattle,98103,Well,Coal,Unfurnished,0,Y
5195,615000,2,1,1540,6872,1,0,0,4,820,720,1946,1989,2814 13th Ave W,Seattle,98119,Well,Wood,Unfurnished,2,N
5196,403000,3,2.5,2090,8354,2,0,0,3,2090,0,2012,1912,27930 NE 147th Pl,Duvall,98019,Municipal,Coal,Unfurnished,0,Y
5197,980000,5,2.5,3160,11470,1,0,0,4,1780,1380,1971,0,7401 92nd Pl SE,Mercer Island,98040,Well,Gas,Semi-Furnished,0,Y
5198,258000,4,1.5,1730,8320,1,0,0,3,1230,500,1977,2004,30633 21st Ave SW,Federal Way,98023,Municipal,Wood,Furnished,2,N
5199,533000,3,1,1670,4080,1,0,0,3,1170,500,1967,2011,544 NE 84th St,Seattle,98115,Municipal,Gas,Unfurnished,0,N
5200,537500,4,2.5,2550,4630,2,0,0,3,2550,0,2005,0,1825 251st Pl SE,Sammamish,98075,Municipal,Coal,Unfurnished,2,Y
5201,830000,5,3,3040,9601,1,0,0,5,1970,1070,1968,0,5200-5298 90th Ave SE,Mercer Island,98040,Well,Electric,Unfurnished,0,Y
5202,712000,3,1,1250,4620,1.5,0,0,4,1150,100,1900,1971,3612 Interlake Ave N,Seattle,98103,Well,Wood,Unfurnished,2,Y
5203,262000,4,2.5,2020,6236,2,0,0,3,2020,0,2002,0,434 Pullman Ave,Algona,98001,Municipal,Gas,Semi-Furnished,1,N
5204,753888,4,2.5,2660,5500,2,0,2,3,2660,0,2003,0,1669 28th Ave NE,Issaquah,98029,Municipal,Wood,Unfurnished,2,Y
5205,134000,2,1.5,980,5000,2,0,0,3,980,0,1922,2003,235 Thelma St,Skykomish,98288,Well,Coal,Unfurnished,2,N
5206,402000,3,2.5,1960,8000,1,0,0,4,1290,670,1977,0,12207 NE 139th Pl,Kirkland,98034,Well,Gas,Furnished,1,N
5207,205000,2,1,720,5040,1,0,0,3,720,0,1955,2005,8448 Delridge Way SW,Seattle,98106,Well,Gas,Unfurnished,0,N
5208,553650,2,2.5,1360,1349,2,0,0,3,1050,310,1997,0,624 Lake Washington Blvd E,Seattle,98112,Municipal,Electric,Furnished,1,Y
5209,559950,2,2,1870,4950,1,0,0,3,1870,0,2006,0,23733 NE Salal Pl,Redmond,98053,Municipal,Coal,Unfurnished,0,N
5210,260000,4,1.5,2130,8800,1,0,0,3,1100,1030,1962,2003,24345 35th Pl S,Kent,98032,Well,Wood,Unfurnished,0,Y
5211,270000,4,2.5,1810,6509,2,0,0,3,1810,0,1994,0,14816 SE 278th St,Kent,98042,Municipal,Wood,Unfurnished,1,Y
5212,295000,2,1.5,2200,89298,1,0,0,3,1100,1100,1973,2013,27469-27501 SE 154th Pl,Issaquah,98027,Well,Wood,Semi-Furnished,1,N
5213,719000,3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,4022 SW Walker St,Seattle,98116,Municipal,Wood,Unfurnished,1,N
5214,266000,3,2.5,1940,8547,1,0,0,3,1460,480,1989,0,28123 123rd Pl SE,Kent,98030,Municipal,Gas,Semi-Furnished,1,Y
5215,325900,4,2.5,2320,6270,2,0,0,3,2320,0,2004,2003,15020 SE 281st St,Kent,98042,Well,Gas,Semi-Furnished,0,N
5216,647500,4,1.5,2060,26036,1,0,0,4,1160,900,1947,1988,17622 12th Ave SW,Normandy Park,98166,Municipal,Electric,Unfurnished,0,Y
5217,1039000,4,1,3410,5000,2,0,0,5,2190,1220,1910,0,2509 33rd Ave S,Seattle,98144,Well,Gas,Semi-Furnished,2,Y
5218,569000,4,2.5,2250,41688,2,0,0,3,2250,0,1980,0,7304 217th Pl NE,Redmond,98053,Municipal,Electric,Unfurnished,0,N
5219,246000,3,1.5,1390,7399,1,0,0,4,1390,0,1975,0,11921 SE 205th St,Kent,98031,Well,Wood,Unfurnished,2,N
5220,515000,2,1,1060,4960,1,0,0,3,1060,0,1926,2003,8230 Corliss Ave N,Seattle,98103,Municipal,Electric,Unfurnished,1,N
5221,207000,3,1,1490,8995,1,0,0,4,1490,0,1954,1979,12612 23rd Ave S,Seattle,98168,Well,Gas,Unfurnished,0,N
5222,780000,4,1.5,2480,9195,1,0,0,3,1390,1090,1950,2005,3002 109th Ave SE,Bellevue,98004,Well,Electric,Unfurnished,2,N
5223,489990,5,2.5,2440,20828,1.5,0,0,4,2440,0,1975,0,13711 SE 251 Pl,Kent,98042,Municipal,Electric,Unfurnished,1,N
5224,335000,3,1.5,2240,87625,1.5,0,0,2,1480,760,1980,0,18748 SE 330th St,Auburn,98092,Well,Gas,Furnished,2,N
5225,295000,3,2.5,1920,7229,2,0,0,3,1920,0,1993,0,1914 S 375th St,Federal Way,98003,Municipal,Gas,Unfurnished,0,N
5226,385000,3,1.5,1890,9920,1,0,0,3,1230,660,1944,0,14317 22nd Ave NE,Seattle,98125,Municipal,Coal,Unfurnished,1,Y
5227,350000,4,1.5,2250,13515,1,0,0,4,2150,100,1940,2001,468 Scenic Way,Kent,98030,Municipal,Gas,Semi-Furnished,0,N
5228,235000,2,1,1270,3008,1,0,0,4,650,620,1923,0,4305 S Webster St,Seattle,98118,Municipal,Coal,Unfurnished,1,N
5229,358000,2,1.5,960,1808,2,0,0,3,960,0,1993,0,1816 26th Ave,Seattle,98122,Municipal,Electric,Semi-Furnished,0,N
5230,716500,4,2.5,3290,6465,2,0,0,3,3290,0,2002,0,1031 272nd Pl SE,Sammamish,98075,Municipal,Wood,Unfurnished,2,Y
5231,228000,4,1.5,2000,6120,1,0,0,3,1100,900,1965,1993,5933 S Eastwood Dr,Seattle,98178,Well,Gas,Semi-Furnished,2,N
5232,405000,2,1,1020,8155,1,0,0,4,1020,0,1948,0,13221 3rd Ave NW,Seattle,98177,Well,Electric,Semi-Furnished,0,Y
5233,538000,4,1.5,1840,9600,1,0,0,3,1220,620,1967,2011,5524 161st Pl NE,Redmond,98052,Well,Coal,Unfurnished,1,Y
5234,530000,3,1.5,1980,6760,1,0,0,4,1980,0,1973,0,3220 170th Ave NE,Bellevue,98008,Well,Coal,Unfurnished,0,Y
5235,1750000,6,3,3510,5760,2.5,0,0,4,3510,0,1906,1990,806 15th Ave E,Seattle,98112,Municipal,Gas,Unfurnished,1,N
5236,636000,2,1.5,1230,3600,1.5,0,0,5,1230,0,1925,0,2561 3rd Ave W,Seattle,98119,Well,Gas,Semi-Furnished,1,N
5237,535000,4,2.5,2280,65836,2,0,0,3,2280,0,2004,2003,13812 196th Ave NE,Woodinville,98077,Municipal,Coal,Unfurnished,1,Y
5238,1500000,3,1.5,2430,12757,1,0,2,4,1340,1090,1952,0,9842 Vineyard Crest,Bellevue,98004,Municipal,Wood,Semi-Furnished,1,Y
5239,868500,3,2.5,2920,3942,3,0,0,3,2920,0,2008,0,1012 N 42nd Pl,Renton,98056,Municipal,Coal,Unfurnished,0,N
5240,530000,4,2.5,2280,2850,1.5,0,0,4,1540,740,1930,0,8013 20th Ave NE,Seattle,98115,Well,Wood,Unfurnished,2,N
5241,450000,3,2,1510,43560,1,0,0,3,1510,0,1954,2005,13611 Bear Creek Rd NE,Woodinville,98077,Municipal,Gas,Unfurnished,1,Y
5242,230000,3,1.5,950,6000,1,0,0,3,790,160,1939,1969,1237 S Sullivan St,Seattle,98108,Well,Wood,Unfurnished,2,N
5243,229000,3,2.5,1190,3000,2,0,0,3,1190,0,2002,0,12227 47th Ave S,Tukwila,98178,Well,Wood,Unfurnished,1,Y
5244,437000,3,1.5,1310,9282,1,0,0,4,1310,0,1976,1992,17128 NE 92nd St,Redmond,98052,Municipal,Gas,Unfurnished,1,N
